timestamp,datetime,open,high,low,close,volume_from,volume_to
1668128400,2022-11-11 01:00:00,39.36,39.72,38.47,38.55,1792.6,69631.88
1668132000,2022-11-11 02:00:00,38.55,38.58,38.3,38.49,907.92,34871.58
1668135600,2022-11-11 03:00:00,38.49,38.49,38.01,38.46,2878.04,110182.93
1668139200,2022-11-11 04:00:00,38.46,38.53,38.2,38.22,461.96,17711.74
1668142800,2022-11-11 05:00:00,38.22,38.96,38.22,38.95,599.48,23125.91
1668146400,2022-11-11 06:00:00,38.92,38.84,38.63,38.76,660.01,25579.05
1668150000,2022-11-11 07:00:00,38.75,39.29,38.59,39.15,810.25,31551.56
1668153600,2022-11-11 08:00:00,39.15,39.56,39.08,39.41,1201.78,47237.26
1668157200,2022-11-11 09:00:00,39.4,39.52,39.28,39.41,2177.22,85813.84
1668160800,2022-11-11 10:00:00,39.47,39.52,39.07,39.1,392.52,15409.52
1668164400,2022-11-11 11:00:00,39.1,39.32,39,39.16,1151.9,45159.35
1668168000,2022-11-11 12:00:00,39.2,39.52,39.29,39.52,1802.89,71243.09
1668171600,2022-11-11 13:00:00,39.52,39.43,39.17,39.18,2207.8,86510.65
1668175200,2022-11-11 14:00:00,39.19,39.19,37.42,38.55,5889.26,224963.2
1668178800,2022-11-11 15:00:00,38.55,39.79,38.42,39.32,2855.65,111822.81
1668182400,2022-11-11 16:00:00,39.39,39.36,38.92,39.09,3311.38,129431.96
1668186000,2022-11-11 17:00:00,39.14,39.31,38.88,39.3,859.55,33545.08
1668189600,2022-11-11 18:00:00,39.3,39.5,38.87,38.93,1232.96,48447.88
1668193200,2022-11-11 19:00:00,38.93,39.14,38.74,38.91,1360.53,52857.72
1668196800,2022-11-11 20:00:00,38.91,38.91,38.26,38.35,628.09,24107.69
1668200400,2022-11-11 21:00:00,38.27,38.74,38.52,38.71,740.67,28670.38
1668204000,2022-11-11 22:00:00,38.69,38.97,38.65,38.97,714.88,27747.85
1668207600,2022-11-11 23:00:00,38.97,39.4,38.81,39.38,948.45,37088.69
1668211200,2022-11-12 00:00:00,39.38,39.44,38.85,38.95,575.18,22476.85
1668214800,2022-11-12 01:00:00,38.95,39.04,38.88,39.04,827.31,32295.42
1668218400,2022-11-12 02:00:00,39.04,39.12,39,39.07,651.89,25466.63
1668222000,2022-11-12 03:00:00,39.07,39.12,38.71,38.78,1166.88,45252.02
1668225600,2022-11-12 04:00:00,38.81,38.81,37.5,37.54,2056.25,78076.19
1668229200,2022-11-12 05:00:00,37.54,37.54,36.67,36.91,2733.94,101417.25
1668232800,2022-11-12 06:00:00,36.91,37.36,36.81,37.31,723.31,26755.63
1668236400,2022-11-12 07:00:00,37.3,37.89,37.42,37.59,946.53,35577.45
1668240000,2022-11-12 08:00:00,37.56,37.66,37.24,37.51,789.6,29536.96
1668243600,2022-11-12 09:00:00,37.51,38.04,37.39,37.99,3677.53,139724.94
1668247200,2022-11-12 10:00:00,37.93,38.22,37.85,37.96,995.82,37823.35
1668250800,2022-11-12 11:00:00,37.93,38.22,37.98,38.08,2677.83,101981.82
1668254400,2022-11-12 12:00:00,38.1,38.26,38,38.25,728.75,27777.01
1668258000,2022-11-12 13:00:00,38.25,38.25,37.97,38.11,600.22,22846.66
1668261600,2022-11-12 14:00:00,38.11,39.4,37.87,39.38,2571.92,99440.61
1668265200,2022-11-12 15:00:00,39.38,40.43,39.38,40.25,4539.36,181569.87
1668268800,2022-11-12 16:00:00,40.25,40.61,39.92,40.31,2847.33,114388.08
1668272400,2022-11-12 17:00:00,40.31,40.32,40.1,40.2,1408.53,56654.51
1668276000,2022-11-12 18:00:00,40.2,40.2,39.58,39.75,1922.89,76569.39
1668279600,2022-11-12 19:00:00,39.75,39.9,39.67,39.82,765.61,30394.35
1668283200,2022-11-12 20:00:00,39.8,39.74,39.62,39.71,846.14,33599.22
1668286800,2022-11-12 21:00:00,39.71,39.9,39.67,39.7,989.92,39298.54
1668290400,2022-11-12 22:00:00,39.7,40.06,39.63,39.98,1235.29,49190.06
1668294000,2022-11-12 23:00:00,39.98,40.06,39.75,40.01,3077.41,123129.7
1668297600,2022-11-13 00:00:00,40.01,40.2,39.83,40.18,543.37,21769.62
1668301200,2022-11-13 01:00:00,40.18,40.42,39.88,40,2154.2,86547.35
