timestamp,datetime,open,high,low,close,volume_from,volume_to
1582927200,2020-02-28 22:00:00,50.95,52.36,51.15,52.16,7854.41,409695.8
1582930800,2020-02-28 23:00:00,52.16,51.86,50.5,50.66,14389.51,728959.26
1582934400,2020-02-29 00:00:00,50.66,52.17,50.81,51.72,7170.53,370825.51
1582938000,2020-02-29 01:00:00,51.72,52.3,50.61,51.12,11022.27,563450.81
1582941600,2020-02-29 02:00:00,51.12,52.08,50.59,50.86,12601.56,640912.29
1582945200,2020-02-29 03:00:00,50.86,51.85,50.56,51.1,8157.22,416825.14
1582948800,2020-02-29 04:00:00,51.1,52.35,50.99,51.66,17773.09,918242.73
1582952400,2020-02-29 05:00:00,51.66,52.61,51.27,51.73,11875.6,614318.09
1582956000,2020-02-29 06:00:00,51.73,52.56,51.1,51.74,8173.72,422906.69
1582959600,2020-02-29 07:00:00,51.74,52.49,51.25,51.61,6596.68,340468.08
1582963200,2020-02-29 08:00:00,51.61,52.26,50.96,51.35,8763.9,450040.7
1582966800,2020-02-29 09:00:00,51.35,51.52,50.16,50.66,15438.17,782118.4
1582970400,2020-02-29 10:00:00,50.66,51.05,49.73,50.33,17063.5,858871.36
1582974000,2020-02-29 11:00:00,50.33,51.56,50.26,51,18970.39,967443.73
1582977600,2020-02-29 12:00:00,51,51.31,50.24,50.89,23543.09,1198039.99
1582981200,2020-02-29 13:00:00,50.89,51.2,50.07,50.35,12928.2,650914.12
1582984800,2020-02-29 14:00:00,50.35,50.75,49.64,50.04,16687.75,835094.28
1582988400,2020-02-29 15:00:00,50.04,51.37,50.15,50.49,21633.24,1092331.16
1582992000,2020-02-29 16:00:00,50.49,50.67,49.44,49.57,21109.14,1046459.63
1582995600,2020-02-29 17:00:00,49.57,51.22,49.68,50.36,16220.77,816920.21
1582999200,2020-02-29 18:00:00,50.36,51.1,49.83,50.15,8773.1,439947.23
1583002800,2020-02-29 19:00:00,50.15,51.22,50.07,50.89,5101.78,259646.93
1583006400,2020-02-29 20:00:00,50.89,50.79,49.55,50.01,3439.62,172013.07
1583010000,2020-02-29 21:00:00,50.01,50.64,49.49,49.76,5443.51,270884.9
1583013600,2020-02-29 22:00:00,49.76,50.56,49.52,50.09,4955.52,248198.39
1583017200,2020-02-29 23:00:00,50.09,50.06,48.62,49.15,16619.47,816903.93
1583020800,2020-03-01 00:00:00,49.15,50.11,48.79,49.06,15840.52,777098.2
